event_id,source,target,action,src_type,tgt_type,src_privilege,tgt_privilege,src_out_degree,tgt_in_degree,src_pagerank,tgt_pagerank,timestamp,is_anomaly
10576,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T12:10:09.698944,1
10577,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T12:10:11.698944,1
10578,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T12:10:14.698944,1
10579,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T12:10:19.698944,1
10580,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T12:10:21.698944,1
10581,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T12:23:09.698944,0
10582,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T12:23:11.698944,0
10583,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T12:23:14.698944,0
10584,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T12:23:19.698944,0
10585,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T12:23:21.698944,0
10586,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T12:45:09.698944,0
10587,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T12:45:11.698944,0
10588,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T12:45:14.698944,0
10589,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T12:45:19.698944,0
10590,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T12:45:21.698944,0
10591,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T13:12:09.698944,0
10592,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T13:12:11.698944,0
10593,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T13:12:14.698944,0
10594,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T13:12:19.698944,0
10595,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T13:12:21.698944,0
10596,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T13:41:09.698944,0
10597,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T13:41:11.698944,0
10598,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T13:41:14.698944,0
10599,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T13:41:19.698944,0
10600,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T13:41:21.698944,0
10601,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T13:56:09.698944,0
10602,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T13:56:11.698944,0
10603,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T13:56:14.698944,0
10604,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T13:56:19.698944,0
10605,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T13:56:21.698944,0
10606,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T14:21:09.698944,0
10607,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T14:21:11.698944,0
10608,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T14:21:14.698944,0
10609,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T14:21:19.698944,0
10610,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T14:21:21.698944,0
10611,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T14:50:09.698944,1
10612,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T14:50:11.698944,1
10613,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T14:50:14.698944,1
10614,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T14:50:19.698944,1
10615,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T14:50:21.698944,1
10616,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T15:19:09.698944,0
10617,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:19:11.698944,0
10618,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:19:14.698944,0
10619,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T15:19:19.698944,0
10620,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T15:19:21.698944,0
10621,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T15:28:09.698944,0
10622,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:28:11.698944,0
10623,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:28:14.698944,0
10624,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T15:28:19.698944,0
10625,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T15:28:21.698944,0
10626,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T15:52:09.698944,0
10627,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:52:11.698944,0
10628,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:52:14.698944,0
10629,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T15:52:19.698944,0
10630,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T15:52:21.698944,0
10631,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T15:57:09.698944,0
10632,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:57:11.698944,0
10633,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T15:57:14.698944,0
10634,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T15:57:19.698944,0
10635,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T15:57:21.698944,0
10636,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T16:23:09.698944,0
10637,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T16:23:11.698944,0
10638,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T16:23:14.698944,0
10639,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T16:23:19.698944,0
10640,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T16:23:21.698944,0
10641,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T16:47:09.698944,0
10642,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T16:47:11.698944,0
10643,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T16:47:14.698944,0
10644,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T16:47:19.698944,0
10645,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T16:47:21.698944,0
10646,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T17:16:09.698944,0
10647,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T17:16:11.698944,0
10648,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T17:16:14.698944,0
10649,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T17:16:19.698944,0
10650,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T17:16:21.698944,0
10651,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T17:28:09.698944,0
10652,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T17:28:11.698944,0
10653,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T17:28:14.698944,0
10654,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T17:28:19.698944,0
10655,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T17:28:21.698944,0
10656,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T17:39:09.698944,0
10657,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T17:39:11.698944,0
10658,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T17:39:14.698944,0
10659,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T17:39:19.698944,0
10660,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T17:39:21.698944,0
10661,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T18:01:09.698944,1
10662,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:01:11.698944,1
10663,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:01:14.698944,1
10664,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T18:01:19.698944,1
10665,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T18:01:21.698944,1
10666,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T18:13:09.698944,0
10667,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:13:11.698944,0
10668,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:13:14.698944,0
10669,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T18:13:19.698944,0
10670,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T18:13:21.698944,0
10671,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T18:32:09.698944,0
10672,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:32:11.698944,0
10673,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:32:14.698944,0
10674,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T18:32:19.698944,0
10675,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T18:32:21.698944,0
10676,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T18:38:09.698944,0
10677,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:38:11.698944,0
10678,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:38:14.698944,0
10679,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T18:38:19.698944,0
10680,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T18:38:21.698944,0
10681,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-07-17T18:50:09.698944,1
10682,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:50:11.698944,1
10683,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T18:50:14.698944,1
10684,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T18:50:19.698944,1
10685,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T18:50:21.698944,1
10686,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T19:09:09.698944,0
10687,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T19:09:11.698944,0
10688,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T19:09:14.698944,0
10689,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-07-17T19:09:19.698944,0
10690,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-07-17T19:09:21.698944,0
10691,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-07-17T19:34:09.698944,0
10692,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T19:34:11.698944,0
10693,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-07-17T19:34:14.698944,0
